employee_id,first_name,middle_name,last_name,preferred_name,email,phone,mobile_phone,date_of_birth,age,gender,race,ethnicity,veteran_status,disability_status,marital_status,hire_date,original_hire_date,tenure_years,tenure_months,employment_status,employment_type,job_title,job_code,job_family,job_sub_family,job_function,job_level,salary,hourly_rate,pay_frequency,pay_type,pay_grade,currency,fte,standard_hours,overtime_eligible,department,division,business_unit,cost_center,location,city,state,country,country_code,zip_code,office,work_location_type,remote_status,manager_id,manager_name,manager_email,reports_count,span_of_control,org_level,dotted_line_manager_id,performance_rating,performance_score,last_review_date,next_review_date,promotion_eligible,flight_risk,regrettable_loss_risk,skill_level,benefits_status,pto_balance,sick_balance,leave_accrual_rate,insurance_plan,retirement_plan,401k_contribution_pct,work_authorization,visa_type,visa_expiration,i9_status,background_check_status,drug_test_status,employee_number,badge_id,start_date,termination_date,termination_reason,rehire_eligible,last_promotion_date,time_in_role_months,previous_title,education_level
E300248,Robert,,Anderson,Robert,robert.anderson@financecorp.com,(920) 848-1377,(916) 394-1470,2000-06-06,57,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2021-09-30,2021-09-30,4,53,Active,Full-time,Risk Analyst,FIN7531,Finance,Investment Banking,Risk,IC2,62825,30.2,Biweekly,Salary,G6,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-148,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300015,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Exceeds Expectations,2,2025-05-13,2026-07-09,Yes,Low,Low,Intermediate,Enrolled,184,75,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300248,BADGE3248,2021-09-30,,,Yes,2022-12-17,51,Associate,Bachelor's
E300249,John,,Brown,John,john.brown@financecorp.com,(661) 860-8297,(998) 957-4463,1979-02-12,32,Female,Asian,Hispanic,Not a Veteran,No,Married,2023-09-22,2023-09-22,2,29,Active,Full-time,Client Services Rep,FIN1846,Finance,Accounting,Client,IC2,72314,34.77,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-664,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300020,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Exceeds Expectations,3,2025-11-13,2026-07-30,No,Low,Low,Intermediate,Enrolled,158,65,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300249,BADGE3249,2023-09-22,,,Yes,,24,,PhD
E300250,Mary,,Johnson,Mary,mary.johnson@financecorp.com,(570) 230-3837,(200) 517-2396,1985-08-28,28,Female,Black,Hispanic,Not a Veteran,No,Married,2018-02-21,2018-02-21,7,97,Active,Full-time,Client Services Rep,FIN2357,Finance,Accounting,Client,M2,102076,49.08,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-310,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,Hybrid,E300024,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,4,2025-07-30,2026-06-05,Yes,Low,Low,Expert,Enrolled,180,40,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300250,BADGE3250,2018-02-21,,,Yes,2021-09-04,35,Associate,Bachelor's
E300251,Patricia,B,Davis,Patricia,patricia.davis@financecorp.com,(421) 986-8809,(385) 734-9323,1999-10-10,47,Male,Hispanic,Not Hispanic,Not a Veteran,No,Married,2022-03-07,2022-03-07,3,47,Active,Full-time,Portfolio Manager,FIN8501,Finance,Accounting,Portfolio,IC4,160742,77.28,Biweekly,Salary,G7,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-869,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300019,Richard Thompson,richard.thompson@financecorp.com,3,8,5,,Meets Expectations,4,2025-06-05,2026-04-08,Yes,High,Low,Intermediate,Enrolled,156,49,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300251,BADGE3251,2022-03-07,,,Yes,2025-08-29,27,,Master's
E300252,Patricia,M,Miller,Patricia,patricia.miller@financecorp.com,(742) 814-3169,(687) 746-1539,1990-09-30,53,Female,Black,Not Hispanic,Not a Veteran,No,Married,2019-06-26,2019-06-26,6,80,Active,Full-time,Investment Banker,FIN3047,Finance,Investment Banking,Investment,IC5,217600,104.62,Biweekly,Salary,G6,USD,1.0,40,No,Investment Banking,Corporate Finance,Investment Services,CC-FIN-711,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300005,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,5,2025-05-08,2026-07-18,No,Low,Low,Advanced,Enrolled,84,65,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300252,BADGE3252,2019-06-26,,,Yes,2022-12-25,21,Analyst,Master's
E300253,William,,Thomas,William,william.thomas@financecorp.com,(870) 455-3613,(801) 922-1259,1998-03-25,41,Female,Hispanic,Not Hispanic,Not a Veteran,No,Divorced,2020-11-12,2020-11-12,5,63,Active,Full-time,Risk Analyst,FIN7156,Finance,Investment Banking,Risk,M1,74363,35.75,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-381,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,Hybrid,E300018,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Meets Expectations,3,2025-06-20,2026-06-01,Yes,Low,High,Intermediate,Enrolled,200,51,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300253,BADGE3253,2020-11-12,,,Yes,2023-06-11,7,Analyst,Master's
E300254,John,A,Wilson,John,john.wilson@financecorp.com,(350) 568-9085,(769) 238-2227,1977-09-14,41,Female,Black,Hispanic,Not a Veteran,No,Married,2017-01-07,2017-01-07,9,110,Active,Full-time,Tax Specialist,FIN9848,Finance,Accounting,Tax,M1,92056,44.26,Biweekly,Salary,G7,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-514,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300000,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,4,2025-09-24,2026-05-19,No,Low,High,Intermediate,Enrolled,164,68,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300254,BADGE3254,2017-01-07,,,Yes,2018-04-18,6,Associate,PhD
E300255,William,R,Miller,William,william.miller@financecorp.com,(347) 566-6811,(288) 593-8153,1992-07-11,32,Female,Hispanic,Hispanic,Not a Veteran,No,Divorced,2017-10-03,2017-10-03,8,101,Active,Full-time,Investment Banker,FIN6240,Finance,Investment Banking,Investment,IC4,205611,98.85,Biweekly,Salary,G10,USD,1.0,40,No,Investment Banking,Corporate Finance,Investment Services,CC-FIN-842,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300001,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Needs Improvement,2,2025-07-14,2026-06-09,No,Low,Medium,Intermediate,Enrolled,167,69,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300255,BADGE3255,2017-10-03,,,Yes,2020-08-02,45,Analyst,Bachelor's
E300256,Jennifer,,Jones,Jennifer,jennifer.jones@financecorp.com,(912) 954-7316,(298) 613-3503,1982-09-04,40,Male,Asian,Hispanic,Not a Veteran,No,Married,2018-02-13,2018-02-13,8,97,Active,Full-time,Investment Banker,FIN9200,Finance,Investment Banking,Investment,IC1,165773,79.7,Biweekly,Salary,G6,USD,1.0,40,No,Investment Banking,Corporate Finance,Investment Services,CC-FIN-493,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Meets Expectations,2,2025-05-09,2026-06-27,Yes,Low,High,Intermediate,Enrolled,121,47,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300256,BADGE3256,2018-02-13,,,Yes,2020-03-18,9,Associate,MBA
E300257,William,,Davis,William,william.davis@financecorp.com,(768) 212-3147,(583) 871-9800,1997-12-19,26,Male,Black,Not Hispanic,Not a Veteran,No,Divorced,2024-02-11,2024-02-11,2,24,Active,Full-time,Equity Research Analyst,FIN3758,Finance,Investment Banking,Equity,IC2,75205,36.16,Biweekly,Salary,G8,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-538,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300024,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Meets Expectations,2,2025-04-14,2026-05-12,Yes,Low,High,Intermediate,Enrolled,167,50,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300257,BADGE3257,2024-02-11,,,Yes,,10,,Master's
E300258,Elizabeth,,Miller,Elizabeth,elizabeth.miller@financecorp.com,(895) 572-3655,(693) 435-4773,2000-04-19,31,Female,Asian,Not Hispanic,Not a Veteran,No,Married,2020-05-12,2020-05-12,5,70,Active,Full-time,Credit Analyst,FIN9255,Finance,Investment Banking,Credit,IC1,107362,51.62,Biweekly,Salary,G8,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-857,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,Hybrid,E300004,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Needs Improvement,4,2026-01-04,2026-05-10,No,Medium,Low,Intermediate,Enrolled,154,58,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300258,BADGE3258,2020-05-12,,,Yes,2024-04-11,67,Associate,MBA
E300259,Patricia,,Thomas,Patricia,patricia.thomas@financecorp.com,(817) 700-2329,(465) 574-1073,1997-09-18,26,Female,Asian,Not Hispanic,Not a Veteran,No,Married,2018-03-31,2018-03-31,7,95,Active,Full-time,Audit Manager,FIN5351,Finance,Accounting,Audit,IC1,73498,35.34,Biweekly,Salary,G9,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-641,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300000,Richard Thompson,richard.thompson@financecorp.com,2,7,4,,Meets Expectations,2,2025-06-16,2026-06-06,No,Low,Low,Expert,Enrolled,123,72,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300259,BADGE3259,2018-03-31,,,Yes,2020-05-21,88,,Master's
E300260,Patricia,,Smith,Patricia,patricia.smith@financecorp.com,(883) 764-9834,(308) 681-6087,1981-08-30,39,Male,Hispanic,Not Hispanic,Not a Veteran,No,Divorced,2023-10-31,2023-10-31,2,27,Active,Full-time,Portfolio Manager,FIN7716,Finance,Accounting,Portfolio,IC1,127861,61.47,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-312,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300012,Richard Thompson,richard.thompson@financecorp.com,3,9,5,,Meets Expectations,4,2025-09-14,2026-06-21,No,Medium,Medium,Advanced,Enrolled,76,71,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300260,BADGE3260,2023-10-31,,,Yes,,6,,Master's
E300261,Michael,,Williams,Michael,michael.williams@financecorp.com,(587) 502-3674,(500) 284-2486,1989-05-07,40,Male,Black,Not Hispanic,Not a Veteran,No,Married,2024-07-28,2024-07-28,1,18,Active,Full-time,Compliance Officer,FIN8379,Finance,Accounting,Compliance,IC2,86705,41.69,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-883,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300022,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,4,2025-03-16,2026-05-02,No,High,Low,Expert,Enrolled,101,34,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300261,BADGE3261,2024-07-28,,,Yes,,6,,Master's
E300262,Linda,,Miller,Linda,linda.miller@financecorp.com,(939) 457-3722,(916) 598-2128,1996-05-08,26,Female,Asian,Not Hispanic,Not a Veteran,No,Married,2019-11-17,2019-11-17,6,76,Active,Full-time,Credit Analyst,FIN7978,Finance,Investment Banking,Credit,IC4,99983,48.07,Biweekly,Salary,G12,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-705,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300011,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Exceeds Expectations,5,2025-07-07,2026-06-23,Yes,Low,Low,Intermediate,Enrolled,89,31,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300262,BADGE3262,2019-11-17,,,Yes,2021-12-12,14,,Bachelor's
E300263,Patricia,,Miller,Patricia,patricia.miller@financecorp.com,(570) 936-8395,(873) 357-6697,1991-08-14,53,Female,Black,Hispanic,Not a Veteran,No,Single,2017-01-18,2017-01-18,9,110,Active,Full-time,Quantitative Analyst,FIN7448,Finance,Investment Banking,Quantitative,M1,88791,42.69,Biweekly,Salary,G7,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-990,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300011,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Meets Expectations,2,2025-12-28,2026-08-03,Yes,Low,High,Advanced,Enrolled,153,72,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300263,BADGE3263,2017-01-18,,,Yes,2018-11-17,24,Analyst,Master's
E300264,Elizabeth,,Jones,Elizabeth,elizabeth.jones@financecorp.com,(653) 349-1461,(250) 807-1150,1995-02-12,45,Male,Hispanic,Hispanic,Not a Veteran,No,Married,2018-07-12,2018-07-12,7,92,Active,Full-time,Equity Research Analyst,FIN9667,Finance,Investment Banking,Equity,IC1,66619,32.03,Biweekly,Salary,G9,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-181,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,Hybrid,E300024,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,2,2025-11-10,2026-08-11,Yes,High,Low,Expert,Enrolled,134,66,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300264,BADGE3264,2018-07-12,,,Yes,2021-10-31,25,,Bachelor's
E300265,William,,Brown,William,william.brown@financecorp.com,(496) 587-9314,(526) 467-9862,1979-08-07,54,Female,Black,Not Hispanic,Not a Veteran,No,Single,2021-10-11,2021-10-11,4,52,Active,Full-time,Compliance Officer,FIN4578,Finance,Accounting,Compliance,IC2,65447,31.46,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-294,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300008,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Needs Improvement,4,2025-11-23,2026-05-24,Yes,Low,High,Expert,Enrolled,128,69,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300265,BADGE3265,2021-10-11,,,Yes,2025-04-04,47,,PhD
E300266,Elizabeth,,Brown,Elizabeth,elizabeth.brown@financecorp.com,(294) 852-7543,(750) 361-1423,1991-07-06,43,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2024-07-09,2024-07-09,1,19,Active,Full-time,Equity Research Analyst,FIN4567,Finance,Investment Banking,Equity,IC3,99030,47.61,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-294,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,Hybrid,E300023,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Exceeds Expectations,2,2025-07-26,2026-04-18,No,Low,High,Advanced,Enrolled,104,37,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300266,BADGE3266,2024-07-09,,,Yes,,14,,MBA
E300267,Michael,B,Smith,Michael,michael.smith@financecorp.com,(681) 301-7835,(350) 792-1362,1983-02-07,48,Female,Black,Hispanic,Not a Veteran,No,Married,2018-08-14,2018-08-14,7,91,Active,Full-time,Client Services Rep,FIN5278,Finance,Accounting,Client,IC3,83093,39.95,Biweekly,Salary,G7,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-575,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300025,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Needs Improvement,5,2025-02-19,2026-07-06,No,High,High,Advanced,Enrolled,130,77,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300267,BADGE3267,2018-08-14,,,Yes,2019-10-24,54,Associate,Master's
E300268,Jennifer,,Anderson,Jennifer,jennifer.anderson@financecorp.com,(522) 937-8787,(361) 227-6200,1980-01-22,50,Male,White,Not Hispanic,Not a Veteran,No,Divorced,2021-02-24,2021-02-24,4,60,Active,Full-time,Credit Analyst,FIN1613,Finance,Investment Banking,Credit,E1,74584,35.86,Biweekly,Salary,G12,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-110,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300005,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,2,2025-07-06,2026-04-18,No,High,Medium,Intermediate,Enrolled,98,43,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300268,BADGE3268,2021-02-24,,,Yes,2022-10-11,55,,Master's
E300269,Jennifer,,Johnson,Jennifer,jennifer.johnson@financecorp.com,(766) 808-1729,(381) 927-4239,1997-03-14,49,Male,Asian,Hispanic,Not a Veteran,No,Single,2023-11-14,2023-11-14,2,27,Active,Full-time,Tax Specialist,FIN4744,Finance,Accounting,Tax,IC3,78948,37.96,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-501,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300017,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,3,2025-12-15,2026-06-26,No,Low,Medium,Intermediate,Enrolled,81,44,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300269,BADGE3269,2023-11-14,,,Yes,,12,,Master's
E300270,William,,Jones,William,william.jones@financecorp.com,(505) 405-3442,(948) 781-3115,2001-05-01,42,Female,Black,Not Hispanic,Not a Veteran,No,Married,2022-03-23,2022-03-23,3,47,Active,Full-time,VP Finance,FIN3039,Finance,Accounting,VP,M2,248986,119.7,Biweekly,Salary,G9,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-543,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300012,Richard Thompson,richard.thompson@financecorp.com,1,0,5,,Meets Expectations,5,2025-10-16,2026-04-01,Yes,High,High,Intermediate,Enrolled,120,72,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300270,BADGE3270,2022-03-23,,,Yes,2024-01-26,1,,Bachelor's
E300271,Michael,,Wilson,Michael,michael.wilson@financecorp.com,(262) 982-2729,(449) 968-1769,1985-09-14,48,Male,Black,Not Hispanic,Not a Veteran,No,Married,2022-11-06,2022-11-06,3,39,Active,Full-time,Portfolio Manager,FIN7806,Finance,Accounting,Portfolio,M2,122305,58.8,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-979,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300006,Richard Thompson,richard.thompson@financecorp.com,4,9,4,,Meets Expectations,3,2025-10-25,2026-06-16,No,High,Medium,Advanced,Enrolled,194,61,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300271,BADGE3271,2022-11-06,,,Yes,2024-09-27,10,,Master's
E300272,James,,Davis,James,james.davis@financecorp.com,(455) 760-2500,(409) 798-9996,1985-02-10,42,Female,Hispanic,Hispanic,Not a Veteran,No,Married,2019-11-30,2019-11-30,6,75,Active,Full-time,CFO,FIN8150,Finance,Accounting,CFO,IC4,378385,181.92,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-219,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,Hybrid,E300020,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Needs Improvement,2,2025-09-05,2026-04-30,Yes,Medium,High,Expert,Enrolled,106,77,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300272,BADGE3272,2019-11-30,,,Yes,2022-07-06,36,,PhD
E300273,Robert,J,Smith,Robert,robert.smith@financecorp.com,(223) 927-5959,(246) 742-1543,1990-11-24,37,Female,White,Not Hispanic,Not a Veteran,No,Divorced,2017-12-18,2017-12-18,8,99,Active,Full-time,Portfolio Manager,FIN3770,Finance,Accounting,Portfolio,IC3,133758,64.31,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-604,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300011,Richard Thompson,richard.thompson@financecorp.com,1,4,5,,Exceeds Expectations,4,2025-11-05,2026-04-05,No,High,Low,Advanced,Enrolled,92,30,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300273,BADGE3273,2017-12-18,,,Yes,2020-12-02,20,Analyst,Master's
E300274,Robert,A,Wilson,Robert,robert.wilson@financecorp.com,(910) 556-5055,(959) 873-1446,1984-11-24,45,Male,Hispanic,Hispanic,Not a Veteran,No,Divorced,2021-05-26,2021-05-26,4,57,Active,Full-time,Senior Accountant,FIN9122,Finance,Accounting,Senior,E1,72697,34.95,Biweekly,Salary,G9,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-693,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300014,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Needs Improvement,4,2025-11-03,2026-07-24,Yes,Medium,Medium,Advanced,Enrolled,181,37,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300274,BADGE3274,2021-05-26,,,Yes,2023-04-19,48,Associate,Master's
E300275,William,C,Davis,William,william.davis@financecorp.com,(754) 213-7237,(751) 824-5815,1989-05-17,41,Male,Black,Hispanic,Not a Veteran,No,Married,2020-08-02,2020-08-02,5,67,Active,Full-time,Relationship Manager,FIN7550,Finance,Accounting,Relationship,E1,67294,32.35,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-470,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300006,Richard Thompson,richard.thompson@financecorp.com,3,5,5,,Meets Expectations,4,2025-06-24,2026-07-29,No,High,Low,Intermediate,Enrolled,186,74,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300275,BADGE3275,2020-08-02,,,Yes,2024-05-06,10,Associate,Bachelor's
E300276,John,,Jones,John,john.jones@financecorp.com,(934) 819-4058,(249) 626-7383,1986-10-29,58,Female,Asian,Not Hispanic,Not a Veteran,No,Married,2022-04-15,2022-04-15,3,46,Active,Full-time,Senior Accountant,FIN5607,Finance,Accounting,Senior,IC4,82030,39.44,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-144,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300004,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,4,2025-07-14,2026-07-23,Yes,Low,High,Intermediate,Enrolled,106,48,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300276,BADGE3276,2022-04-15,,,Yes,2025-08-10,41,,MBA
E300277,James,M,Jones,James,james.jones@financecorp.com,(322) 372-8524,(714) 457-3078,1994-08-31,56,Female,White,Not Hispanic,Not a Veteran,No,Married,2019-01-29,2019-01-29,7,85,Active,Full-time,VP Finance,FIN8558,Finance,Accounting,VP,M2,202593,97.4,Biweekly,Salary,G7,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-498,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,Hybrid,E300012,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Needs Improvement,3,2025-06-15,2026-03-18,No,High,Low,Advanced,Enrolled,78,52,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300277,BADGE3277,2019-01-29,,,Yes,2021-10-20,23,,PhD
E300278,Mary,J,Johnson,Mary,mary.johnson@financecorp.com,(304) 525-6295,(577) 597-3308,1998-02-04,44,Male,Hispanic,Hispanic,Not a Veteran,No,Single,2020-10-27,2020-10-27,5,64,Active,Full-time,Credit Analyst,FIN3278,Finance,Investment Banking,Credit,IC5,90867,43.69,Biweekly,Salary,G12,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-168,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300011,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Needs Improvement,4,2025-07-08,2026-05-23,Yes,Medium,High,Advanced,Enrolled,163,35,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300278,BADGE3278,2020-10-27,,,Yes,2024-01-09,58,,Bachelor's
E300279,James,B,Smith,James,james.smith@financecorp.com,(934) 846-7425,(487) 807-6264,1987-06-28,47,Male,Hispanic,Hispanic,Not a Veteran,No,Divorced,2025-10-05,2025-10-05,0,4,Active,Full-time,VP Finance,FIN6297,Finance,Accounting,VP,E1,193093,92.83,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-284,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300004,Richard Thompson,richard.thompson@financecorp.com,3,0,4,,Needs Improvement,5,2025-04-01,2026-04-04,Yes,High,Low,Advanced,Enrolled,108,79,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300279,BADGE3279,2025-10-05,,,Yes,,2,,Master's
E300280,Patricia,,Davis,Patricia,patricia.davis@financecorp.com,(827) 940-7984,(713) 238-4822,1992-10-05,50,Female,White,Not Hispanic,Not a Veteran,No,Married,2022-12-24,2022-12-24,3,38,Active,Full-time,Senior Accountant,FIN2858,Finance,Accounting,Senior,M1,87874,42.25,Biweekly,Salary,G7,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-497,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Exceeds Expectations,5,2026-01-12,2026-05-25,Yes,High,Medium,Advanced,Enrolled,90,32,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300280,BADGE3280,2022-12-24,,,Yes,2025-12-16,18,,Bachelor's
